AnimalID,SampleID,ADDMI_keep,ADG_keep,FCR,Gender,Management_Group,heterosis,mathet,perANS,perHHS,perARS,perSHS,perDSS,perBMS,perBRS,perBNS,perSGS,perBVS,perCHS,perCAS,perGVS,perLMS,perMAS,perSAS,perSMS,perTAS,perBVSo,perCHSo,perLMSo,perHH,perAN,perSM,perCH,perM2,perM3,perRS,perBV,perBR,perXB,perRO
20192238,Sample265,7.1359375,1.1232006615,6.3532169670112,Heifer,201901_FEH_HGD1,1,1,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.125,0,0,0,0,0,0,0
20192256,Sample218,8.7625,1.2580994049,6.96487095206637,Heifer,201901_FEH_HGD1,1,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0.125,0
20192297,Sample220,7.328125,0.9726199393,7.53441781717337,Heifer,201901_FEH_HGD2,1,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.125,0,0.125,0,0,0,0,0,0,0,0
20193008,Sample298,10.0174603174603,1.1758833311,8.51909373363539,Heifer,201902_FEH_HGD1,0.5625,0.984375,0.71875,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.015625,0,0,0,0,0,0,0,0.078125,0,0.125,0,0,0,0,0,0,0,0
20193010,Sample342,8.83968253968254,1.1804960227,7.488108701514,Heifer,201902_FEH_HGD2,0.125,0.25,0,0,0.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0
20193013,Sample292,8.29206349206349,1.3455644843,6.16251661575123,Heifer,201902_FEH_HGD2,0.25,0.5,0,0.875,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0.03125,0,0,0,0,0,0,0
20193018,Sample335,11.2206349206349,1.0944787391,10.2520355305045,Heifer,201902_FEH_HGD2,0.5,1,0,0,0.75,0,0,0,0,0,0,0,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0
20193021,Sample288,8.12063492063492,1.3730523604,5.91429369690549,Heifer,201902_FEH_HGD2,0.486328125,0.50390625,0.03125,0,0,0,0,0,0,0.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0
20193029,Sample327,7.41428571428571,1.5126333479,4.9015749418582,Heifer,201902_FEH_HGD1,0.125,0.25,0.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0
20193032,Sample314,8.92857142857143,1.2060776334,7.40298234650226,Heifer,201902_FEH_HGD1,0.25,0.5,0,0,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0
20193034,Sample330,8.51269841269841,1.3455880184,6.32637798218553,Heifer,201902_FEH_HGD1,0.25,0.5,0,0,0.109375,0,0,0,0,0,0,0,0,0,0,0.875,0,0,0,0,0,0,0,0,0.015625,0,0,0,0,0,0,0,0,0
20193042,Sample346,8.85079365079365,1.3132756435,6.73947902300653,Heifer,201902_FEH_HGD1,0.1875,0.375,0,0,0,0,0,0,0,0,0,0,0.875,0,0,0.09375,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0
20193043,Sample304,9.67142857142857,0.9639113275,10.033525175508,Heifer,201902_FEH_HGD2,0.0625,0.125,0.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0.03125,0,0,0,0,0,0,0,0,0
20193047,Sample316,8.7015873015873,1.3565078596,6.4146972979229,Heifer,201902_FEH_HGD1,0.75,0.96875,0.21875,0.0625,0,0,0,0,0,0,0,0.625,0.03125,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.03125,0,0,0,0,0
20193062,Sample309,11.3825396825397,1.2527222999,9.08624336251403,Heifer,201902_FEH_HGD2,0.125,0.25,0.90625,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046875,0.03125,0,0,0,0,0,0,0,0,0
20193063,Sample348,6.97301587301587,1.1089757696,6.28779822261671,Heifer,201902_FEH_HGD2,0.25,0.5,0,0,0.0625,0,0,0,0,0,0,0,0.03125,0,0,0.875,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0
20193075,Sample336,7.37142857142857,1.6283507168,4.52692930053468,Heifer,201902_FEH_HGD1,0.5625,0.999023438,0,0,0,0.71875,0,0,0,0,0,0,0,0,0,0.015625,0,0.21875,0.015625,0,0,0,0,0.015625,0,0,0,0,0.015625,0,0,0,0,0
20193161,Sample344,8.19365079365079,1.248203745,6.56435363735493,Heifer,201902_FEH_HGD2,0.25,0.5,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.125,0,0,0,0,0,0,0,0,0
20193179,Sample347,9.85238095238095,1.2981667253,7.58945731728266,Heifer,201902_FEH_HGD1,0.5,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0
20193182,Sample302,9.92698412698413,1.3583670567,7.30802773670073,Heifer,201902_FEH_HGD2,0.5,1,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0
20193183,Sample345,6.84920634920635,1.3490710712,5.07697963096486,Heifer,201902_FEH_HGD1,0.25,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0.875,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0
20193189,Sample339,9.32222222222222,1.277692023,7.29614183575616,Heifer,201902_FEH_HGD1,1,0.53515625,0.5,0,0,0,0,0,0,0,0.46875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0
20193195,Sample318,8.47142857142857,1.148889672,7.37357883693167,Heifer,201902_FEH_HGD2,0.984375,0.125,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46875,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0
20193203,Sample296,7.59365079365079,0.9523089962,7.97393579599872,Heifer,201902_FEH_HGD1,0.375,0.75,0.5,0,0.25,0,0,0,0,0,0,0,0.1875,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0
20193206,Sample341,7.21269841269841,1.117236253,6.45583992940696,Heifer,201902_FEH_HGD1,1,0.5,0.25,0,0,0,0,0.5,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0.0625,0,0,0,0,0,0,0
20193207,Sample305,10.5555555555556,1.3385513104,7.88580570168897,Heifer,201902_FEH_HGD1,0.0625,0.125,0.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0.03125,0,0,0,0,0,0,0,0
20193219,Sample307,8.83333333333333,1.252228083,7.0540929829421,Heifer,201902_FEH_HGD1,1,1,0.25,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0
20193226,Sample303,7.25079365079365,1.1187895062,6.48092747618019,Heifer,201902_FEH_HGD1,0.125,0.25,0,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0.0625,0,0,0,0,0,0,0
20193228,Sample310,10.0380952380952,1.0157805732,9.88214925835051,Heifer,201902_FEH_HGD2,1,0.125,0,0,0.4375,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0
20193238,Sample299,11.4396825396825,1.2950837529,8.83316041458043,Heifer,201902_FEH_HGD1,1,0.875,0,0,0.1875,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0
20193241,Sample308,8.11746031746032,1.0919841202,7.43367981942226,Heifer,201902_FEH_HGD2,0.90625,0.9921875,0.21875,0.5,0,0,0,0,0,0,0,0,0.0625,0,0,0.015625,0,0.09375,0,0,0,0,0,0.046875,0,0,0.0625,0,0,0,0,0,0,0
20193242,Sample320,9.86666666666667,1.4703424973,6.71045466262785,Heifer,201902_FEH_HGD1,0.25,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0
20193244,Sample315,7.7,1.4144724477,5.44372568905147,Heifer,201902_FEH_HGD1,0.990234375,0.5,0,0,0,0,0,0,0,0.5,0,0.0625,0.03125,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0
20193248,Sample289,7.12539682539683,1.4137899577,5.03992604176412,Heifer,201902_FEH_HGD1,0.984375,0.96875,0.25,0.5,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0.125,0.0625,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0
20193253,Sample340,11.0190476190476,1.4130603993,7.79800185788677,Heifer,201902_FEH_HGD2,0.375,0,0.375,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0
20193263,Sample291,10.3634920634921,1.0449864416,9.91734595869427,Heifer,201902_FEH_HGD2,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0.3125,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0.0625,0,0,0,0,0,0,0
20193265,Sample300,9.29047619047619,1.2174681574,7.63098084660936,Heifer,201902_FEH_HGD2,1,0.125,0,0.46875,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0
20193270,Sample333,10.2793650793651,1.391738468,7.38598904587085,Heifer,201902_FEH_HGD2,0,0,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0
20193271,Sample317,10.3031746031746,1.2520162757,8.22926570775936,Heifer,201902_FEH_HGD2,1,0.5,0.25,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0.125,0
20193276,Sample328,8.31746031746032,1.1520197126,7.21989409251391,Heifer,201902_FEH_HGD1,1,1,0,0.25,0.125,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0
20193277,Sample294,9.83809523809524,1.3408105879,7.33742359053401,Heifer,201902_FEH_HGD2,1,0.5,0,0,0,0.375,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0
20193285,Sample331,9.54603174603175,1.0749924707,8.88009172735478,Heifer,201902_FEH_HGD2,1,0.5,0,0,0,0.5,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0
20193302,Sample337,10.2714285714286,1.3315852048,7.71368481296044,Heifer,201902_FEH_HGD2,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,0,0,0,0,0,0,0.1875,0,0,0,0,0,0,0,0
20193304,Sample343,7.64126984126984,1.0225348715,7.47286968322218,Heifer,201902_FEH_HGD1,0.8671875,0.9375,0,0,0,0,0,0.5,0,0,0.1875,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.03125,0.03125,0,0,0,0
20193317,Sample287,8.06507936507936,1.0699561647,7.53776615450475,Heifer,201902_FEH_HGD2,1,0.9921875,0,0.21875,0,0,0,0,0,0,0,0,0.015625,0,0.21875,0,0.5,0,0,0,0,0,0,0,0,0,0.03125,0,0.015625,0,0,0,0,0
20193329,Sample319,9.38730158730159,1.1499487083,8.16323503782972,Heifer,201902_FEH_HGD2,0.62109375,0.984375,0.1875,0,0,0,0,0,0,0.5,0.21875,0,0,0,0,0,0,0,0.015625,0,0,0,0,0,0.0625,0,0,0,0.015625,0,0,0,0,0
20193330,Sample286,10.6190476190476,1.4010579876,7.57930629069676,Heifer,201902_FEH_HGD1,1,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0
20193346,Sample325,8.63650793650794,1.4571398445,5.92702750467403,Heifer,201902_FEH_HGD1,1,0.625,0,0.0625,0,0,0,0,0,0,0,0,0.015625,0,0.5,0.34375,0,0,0,0,0,0,0,0.015625,0,0,0.0625,0,0,0,0,0,0,0
20193396,Sample293,8.65873015873016,1.1485366599,7.53892362433085,Heifer,201902_FEH_HGD1,0.953125,1,0,0,0,0,0,0.5,0,0.125,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0
20193499,Sample329,11.347619047619,1.6250559371,6.98290981162746,Heifer,201902_FEH_HGD1,0.75,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0
20193500,Sample284,9.34444444444444,1.3665098694,6.83818291670836,Heifer,201902_FEH_HGD1,0.125,0.25,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.0625,0,0,0,0,0,0,0,0
20193502,Sample285,11.7714285714286,1.4430428943,8.15736567355382,Heifer,201902_FEH_HGD1,1,0.994140625,0,0,0.03125,0,0,0,0,0,0,0,0.5,0,0,0,0.1875,0.21875,0,0,0,0,0,0,0,0,0,0.03125,0.03125,0,0,0,0,0
20193507,Sample321,10.0190476190476,1.119589667,8.94885681277694,Heifer,201902_FEH_HGD2,1,0.5,0.25,0,0.125,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0
20193508,Sample332,9.53174603174603,1.1720943345,8.13223454050066,Heifer,201902_FEH_HGD2,0.71875,1,0,0,0.5,0,0,0,0,0.125,0,0,0,0,0.0625,0,0,0,0.25,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0
20193512,Sample313,9.55714285714286,1.3832897115,6.90899583629474,Heifer,201902_FEH_HGD2,0.25,0.5,0,0,0,0,0.875,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0
20193514,Sample338,6.53333333333333,1.1574560991,5.64456253538552,Heifer,201902_FEH_HGD1,0.75,0.75,0.0625,0.53125,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.09375,0.0625,0,0,0,0,0,0,0,0,0
20193523,Sample323,10.3666666666667,1.0828764078,9.57326855769982,Heifer,201902_FEH_HGD1,0.25,0.5,0.875,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0
20193547,Sample311,10.5777777777778,1.1474540894,9.218475820073,Heifer,201902_FEH_HGD1,0.25,0.5,0,0,0,0,0,0,0.0625,0,0,0,0,0,0.015625,0.875,0,0,0.015625,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0
20193552,Sample334,9.05873015873016,1.1999116886,7.54949738784481,Heifer,201902_FEH_HGD1,0.96875,0.25,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.4375,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0
20193559,Sample301,9.91111111111111,1.3802773416,7.1805214882556,Heifer,201902_FEH_HGD1,1,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.25,0,0,0.125,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0
20193571,Sample290,11.1730158730159,1.2598531445,8.86850655712744,Heifer,201902_FEH_HGD2,0.875,1,0,0,0,0.25,0,0,0,0.125,0,0,0.5625,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0
20193576,Sample306,9.82698412698413,1.3156290576,7.46941857981666,Heifer,201902_FEH_HGD1,1,1,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0
20193580,Sample297,8.31587301587302,0.8755876981,9.49747584841384,Heifer,201902_FEH_HGD2,0.71875,1,0,0,0,0.125,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.125,0,0,0,0,0,0
20193582,Sample349,8.85873015873016,1.0712976107,8.26915888754923,Heifer,201902_FEH_HGD1,1,0.75,0.25,0,0,0.5,0,0,0,0,0,0.125,0.0625,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0
20193583,Sample326,8.51746031746032,1.4047293136,6.0634175104042,Heifer,201902_FEH_HGD2,0.125,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9375,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0
20193588,Sample295,9.47142857142857,1.0551531903,8.97635401048796,Heifer,201902_FEH_HGD2,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.0625,0,0,0,0,0,0,0.1875,0,0,0,0,0,0,0,0
20193598,Sample312,11.6936507936508,1.1814138542,9.89801393650425,Heifer,201902_FEH_HGD2,0.125,0.25,0,0,0,0.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0
20193600,Sample322,9.1968253968254,1.1291915963,8.14461020340609,Heifer,201902_FEH_HGD1,0.796875,1,0,0,0,0,0,0.125,0,0.5,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0
20193615,Sample324,9.08253968253968,0.9566863463,9.49374862269808,Heifer,201902_FEH_HGD2,0.8671875,0.9375,0.25,0,0,0,0,0.5,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0.0625,0,0,0,0,0
